head_cam_distance,gaze_distance,face_detection_confidence,engagement
4.570607480779582374e+02,2.871616737403646198e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.643809624134717069e+02,2.780734929634595005e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.680709175804372535e+02,2.721231933967442842e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.682826317548420434e+02,3.366127559856368521e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.598313726754435038e+02,1.702753908227899728e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.067030462909725088e+02,1.556192784134539409e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.834720595087374022e+02,1.328198410288304956e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.773060471778437091e+02,1.321078758065538068e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.932761732059591395e+02,1.426437833901737235e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.985844164729672343e+02,1.400227960047500346e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.890910862772049086e+02,1.385649113432033062e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.916841744678665691e+02,1.453940796622319169e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.921223909810875057e+02,1.440015286306139615e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.923459715409545652e+02,1.392859279480232146e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.090248476915488709e+02,1.487477274826773908e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.268665845339140219e+02,1.924697325727939869e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.480150783262153027e+02,2.684560371434085937e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.979950923357287706e+02,2.112669466165527012e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.938887531198631109e+02,1.953859310100306743e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.986720816122220867e+02,1.882391836620791992e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.135233390254911683e+02,1.744456281983132158e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.182118144541453830e+02,1.676347520088804401e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.161881601391268646e+02,1.633354712268173330e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.061934738267374314e+02,1.255735272391584800e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.025273743331636069e+02,1.168913261603136391e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.076283264729393636e+02,1.258615824199619055e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.149724550204620641e+02,1.294741913792337868e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.114423286284007872e+02,1.369878026685497048e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.254429810228247675e+02,1.698799078266239064e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.308613064751547768e+02,1.743566711172198893e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.392603374535331682e+02,1.733439567414724252e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.377632595229769095e+02,1.808757939611175800e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.315966655370011154e+02,1.895727761660037913e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.302025731511573667e+02,1.762982752609815691e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.552717292463488548e+02,1.810080795033219943e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.849719646600116221e+02,1.961838156010392140e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.875107475248246942e+02,2.084511688353864258e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.915317569190443692e+02,2.210731006155543241e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.982373271057687134e+02,2.233565339855138348e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.959155398519545201e+02,2.230582122842474462e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.949574727453623950e+02,2.153483697695534147e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.955827098830853288e+02,1.750403382635095966e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.061269571325344145e+02,1.658961087140967265e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.036978938049116437e+02,1.603190988975533742e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.129062960548086494e+02,1.634287169652142211e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.401090307698462993e+02,1.634287169652142211e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.304033148115398717e+02,1.744009677567386234e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.292254880490784217e+02,1.873137575551444911e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.364929483619642951e+02,1.863805850681761171e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.330593326782786789e+02,1.936690828156810653e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.958717799458113973e+02,1.905111660099679511e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.747165843016663871e+02,1.541160476126655112e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.602055135611215064e+02,1.433186907378843955e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.414924434228614700e+02,1.528197550993216396e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.130070145356360740e+02,1.725257950004026100e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.069955161293482888e+02,1.951680523037537114e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.033306449908815239e+02,2.307574494395234410e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.913621627070436944e+02,2.326110973280461565e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.929111330160312718e+02,2.208246186455718885e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.945883095187596155e+02,2.228402933322083186e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.960433481535752662e+02,2.249904577817879954e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.975582311777581594e+02,2.128719003860517205e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.921635661554872172e+02,1.965497933527484236e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.807520464065374881e+02,1.968417661004284298e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.792222038303151521e+02,1.908488532250441096e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.735030137761825699e+02,1.548476288482742973e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.685240562025768440e+02,1.921001920151879858e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.907028938166148464e+02,3.569138260136485883e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.905687688902588093e+02,3.574698212966985125e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.259578856530785629e+02,2.128400190918339945e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.007621154069211684e+02,1.922763876830964591e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.893399211028685158e+02,1.729799165960747587e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.614441012223708185e+02,1.634795956403044670e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.523638327073304026e+02,1.527225892602224917e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.678734434859625253e+02,1.548514408061306256e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.762418216923094860e+02,1.693664221272804582e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.734975234188306672e+02,1.610563765133082654e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.708552063959640464e+02,1.499626150729748986e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.709285299922056538e+02,1.616064317557670336e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.821084454561472512e+02,1.791079101353234933e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.828100150431147881e+02,1.814564129174128766e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.535506552547432193e+02,1.987174581757135741e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.337494672585229409e+02,2.060434286543586211e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.653529066993309016e+02,2.231161422747861138e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.383001939310545367e+02,2.997290889555547437e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.230380715727603729e+02,1.895067382857708651e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.139926494362632070e+02,1.595799682903359553e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.175560845466106343e+02,1.992513775418439934e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.667692511344204718e+02,2.672833527009489671e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.309884409451747160e+02,2.164278177261460883e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.109078253508236571e+02,1.626408843640696205e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.069892226958658057e+02,9.085785978041248256e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.104526216629333248e+02,8.009146975213326414e+01,9.799999999999999822e-01,1.000000000000000000e+00
4.149679292138087590e+02,2.373713484944208005e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.230569371266016105e+02,2.937029530268993653e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.288013556533284714e+02,2.799630829489301505e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.481020537758183195e+02,2.491125885647270195e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.982723697407064947e+02,2.382533365075120173e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.064747636323392612e+02,2.278202290035178805e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.083161032754728694e+02,2.193811791597328238e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.085278656995413940e+02,2.179396353847679393e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.125508427867295040e+02,2.113846638873166910e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.218480463971275185e+02,1.976924724734244592e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.236799402258975533e+02,2.083341172251868159e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.604462032127091788e+02,3.772721839500276246e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.989615285389195378e+02,6.745916429233682265e+02,8.500000000000000888e-01,0.000000000000000000e+00
5.130911614908212641e+02,3.148933775215216997e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.250540513853403581e+02,3.400992332003916658e+02,9.799999999999999822e-01,0.000000000000000000e+00
6.928284600670720010e+02,6.917877244545179565e+02,9.799999999999999822e-01,0.000000000000000000e+00
7.073695710164524826e+02,7.938183088775997476e+02,9.799999999999999822e-01,0.000000000000000000e+00
6.165359327236748186e+02,8.964167518382322442e+02,8.149999999999999467e-01,0.000000000000000000e+00
6.027146837434773943e+02,8.709881542813654960e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.795428284432480268e+02,7.858057675637459170e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.778506787769263155e+02,4.245568927419751617e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.162715546708657257e+02,2.718833686709305084e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.898997159091787239e+02,1.823378895481149016e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.212555672283668855e+02,1.707212691223328420e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.205572467804830694e+02,1.599015018677001478e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.201308389608371954e+02,1.539388254301069594e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.226580664034739812e+02,1.546864394350243401e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.348567560280673661e+02,1.579528601736995768e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.461047235588051763e+02,1.054846925838174059e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.461993559386379502e+02,1.229615394207797294e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.438543916103548668e+02,1.551794784236678595e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.533006490538874687e+02,1.626009606969625736e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.587505373504827730e+02,1.466608905019734266e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.540308812596359758e+02,1.466608905019734266e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.155446620920922669e+02,1.450957866012123816e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.087790374645121574e+02,1.369303637367641215e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.082634244330759543e+02,1.331482469797783210e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.249110938678269349e+02,1.356235673251487697e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.285666922273604769e+02,1.434645098498074276e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.295608201675008218e+02,1.443082293942586034e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.393387959944205363e+02,1.199571263380371420e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.509752229845748275e+02,1.128404281857367835e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.543978323621946060e+02,1.245184518700175857e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.527267319671130963e+02,1.309731876905518675e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.506115934753005945e+02,1.359509248374070012e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.727116640543923722e+02,1.396903141426964794e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.190008830539620703e+02,1.480509194488271305e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.468403294242808670e+02,2.618852317657918434e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.998660656237931335e+02,4.603857428753473755e+02,8.800000000000000044e-01,1.000000000000000000e+00
5.230580083744378044e+02,3.564052885872189336e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.120975667448074091e+02,2.467194506124889131e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.897922219695431636e+02,2.094618580390312843e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.369449324917430886e+02,1.824203593447936385e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.732688597793880945e+02,1.738562193383469037e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.606257667803948834e+02,1.764008466336487686e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.868565087529186144e+02,1.143918623829165711e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.148180383938922660e+02,9.181590536816707981e+01,9.799999999999999822e-01,1.000000000000000000e+00
5.332539726548943690e+02,1.920400553829878731e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.182238123228510176e+02,2.016251068464989942e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.090386634037602107e+02,1.968438514623260858e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.973900917913823605e+02,1.978137281928112543e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.035573124703003032e+02,2.078947314056290452e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.060102760974262992e+02,2.222773592875719828e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.161341809456251895e+02,2.790274022441050192e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.281864300710026328e+02,2.845297176444508978e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.171419774431109317e+02,2.719878681489812493e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.111386231843378596e+02,2.627092479214508103e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.075523889962965995e+02,2.430652280695283025e+02,9.799999999999999822e-01,0.000000000000000000e+00
4.976122822545241320e+02,2.738294634858518748e+02,9.799999999999999822e-01,0.000000000000000000e+00
4.971143807707937867e+02,3.883845684164036811e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.010666022672148756e+02,2.394760525701504150e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.014065174383187014e+02,1.099210068251299219e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.055488922192788550e+02,1.018285382554029326e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.164129162857158235e+02,1.041746027325876440e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.259850133588184917e+02,2.390346481844704840e+02,9.799999999999999822e-01,0.000000000000000000e+00
6.232642356936797796e+02,3.599063591447282988e+02,9.799999999999999822e-01,0.000000000000000000e+00
6.224291539854152688e+02,2.555342584905224612e+02,9.799999999999999822e-01,0.000000000000000000e+00
4.945206905456641948e+02,2.277435422647375844e+02,9.000000000000000222e-01,0.000000000000000000e+00
4.915723649677633489e+02,2.682972615172642463e+02,9.000000000000000222e-01,0.000000000000000000e+00
5.014663560336056776e+02,3.405222666916132539e+02,9.300000000000000488e-01,0.000000000000000000e+00
5.256950256565111204e+02,3.590270635347751522e+02,9.300000000000000488e-01,0.000000000000000000e+00
5.225723469089944047e+02,3.113286167786211536e+02,9.799999999999999822e-01,0.000000000000000000e+00
4.853353143694296250e+02,2.533093201586335681e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.770717438992728603e+02,2.394494624388346153e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.778119443526392160e+02,2.323402112821760852e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.935985340506424564e+02,2.230543925375866365e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.917406136220926101e+02,2.192845542005324546e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.882011250995456066e+02,2.160658633021072035e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.810609524494031461e+02,1.706015724846161845e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.711228130716769442e+02,1.625928217364705120e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.709746095779927941e+02,1.671152742742370094e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.955154412407256359e+02,1.830812166342852834e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.963269469638236160e+02,2.634690277754536964e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.975768440565120727e+02,3.398975418872197451e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.021142456719832694e+02,3.617155379961051267e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.039265242318568312e+02,2.595759230426749582e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.811809518034838788e+02,2.156210042548432853e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.234522495210791249e+02,1.967307926183666211e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.948694224625097604e+02,1.842355797432141173e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.906725283059851108e+02,1.662707549924523391e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.824005216528151436e+02,1.751961270001455944e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.769250789125820802e+02,1.838475660593818191e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.748007400907220585e+02,1.795526003298370483e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.705863676412729433e+02,2.098969667295513091e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.750284157782940611e+02,2.188371115912445362e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.749510167730448416e+02,2.203178049918529950e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.681547671977843379e+02,2.511607479517444119e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.694194499481585581e+02,2.496297884075595448e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.686659151250493665e+02,3.438076026201073319e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.259800463820636196e+02,5.110476072143799797e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.449509913234663827e+02,5.442416147869645329e+02,9.799999999999999822e-01,0.000000000000000000e+00
5.596227841534762319e+02,5.360231766326990055e+02,8.499999999999999778e-01,0.000000000000000000e+00
5.590826088747510312e+02,5.286672293672201022e+02,8.499999999999999778e-01,0.000000000000000000e+00
5.592023840288889005e+02,5.233252213179583805e+02,8.199999999999999512e-01,0.000000000000000000e+00
5.891816528032759379e+02,5.356069608639388662e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.099555147713641645e+02,5.710254345193328618e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.308102642149065105e+02,5.999700789206768832e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.206959717775818035e+02,5.121015250557173886e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.998169522055829930e+02,5.181272435127148128e+02,9.200000000000000400e-01,0.000000000000000000e+00
5.969506013590454359e+02,5.385969642736166634e+02,9.200000000000000400e-01,0.000000000000000000e+00
5.896949719706577753e+02,5.398432478300488810e+02,9.200000000000000400e-01,0.000000000000000000e+00
5.571168728372889518e+02,5.100876953138117074e+02,8.800000000000000044e-01,0.000000000000000000e+00
4.753943731261446146e+02,4.172755668046372080e+02,8.499999999999999778e-01,0.000000000000000000e+00
5.189931984140060877e+02,2.873833362679977199e+02,9.200000000000000400e-01,0.000000000000000000e+00
5.202662099710495340e+02,2.936030685919050711e+02,9.200000000000000400e-01,0.000000000000000000e+00
4.994253796018285243e+02,2.692231461207412622e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.186991031759877160e+02,1.832407895796754929e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.163124220083693672e+02,1.867111768558515905e+02,8.800000000000000044e-01,0.000000000000000000e+00
4.536098428416880211e+02,2.701198117298897614e+02,9.200000000000000400e-01,0.000000000000000000e+00
4.601626201204979907e+02,3.285320662073273752e+02,9.200000000000000400e-01,0.000000000000000000e+00
4.784927471904679805e+02,3.496391223347066557e+02,8.800000000000000044e-01,1.000000000000000000e+00
4.500949759596666127e+02,1.804221323352859372e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.616626378771646841e+02,1.850609425992725789e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.684472435611079959e+02,1.845015561306730945e+02,9.000000000000000222e-01,1.000000000000000000e+00
5.891143793522280703e+02,2.285250576507031894e+02,8.300000000000000711e-01,1.000000000000000000e+00
6.105863142975583742e+02,2.579392208444940024e+02,8.800000000000000044e-01,1.000000000000000000e+00
6.334780162777373107e+02,2.518278944823500467e+02,8.649999999999999911e-01,1.000000000000000000e+00
5.931471402611665553e+02,3.071824322086540064e+02,8.800000000000000044e-01,0.000000000000000000e+00
5.673349010945827331e+02,3.574493022907237219e+02,8.499999999999999778e-01,0.000000000000000000e+00
6.379004660059791831e+02,4.070504344251119733e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.549510213720816409e+02,4.213444371228907812e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.455340996305969838e+02,4.071022314959421351e+02,9.200000000000000400e-01,0.000000000000000000e+00
6.327015047577608584e+02,2.274146269835918304e+02,8.800000000000000044e-01,0.000000000000000000e+00
6.243751196196081992e+02,1.558438520080389367e+02,8.800000000000000044e-01,1.000000000000000000e+00
7.119093411383222474e+02,3.856071619679914875e+02,8.649999999999999911e-01,1.000000000000000000e+00
7.463390279349589491e+02,3.680739938587101960e+02,8.499999999999999778e-01,1.000000000000000000e+00
7.614995440989238205e+02,3.184403723025923227e+02,9.200000000000000400e-01,1.000000000000000000e+00
7.917461176948066850e+02,2.540973011798542416e+02,8.800000000000000044e-01,1.000000000000000000e+00
8.067811379119900721e+02,2.238104126776942451e+02,8.800000000000000044e-01,1.000000000000000000e+00
8.108184122410368673e+02,2.373523879126845202e+02,9.499999999999999556e-01,1.000000000000000000e+00
8.210237207291881987e+02,2.583084048883355877e+02,8.800000000000000044e-01,1.000000000000000000e+00
8.159788818480571990e+02,2.712882485053816026e+02,8.800000000000000044e-01,1.000000000000000000e+00
8.019527479845681910e+02,2.890915542804470419e+02,8.800000000000000044e-01,1.000000000000000000e+00
8.057688144703993203e+02,2.667093092402365073e+02,8.649999999999999911e-01,1.000000000000000000e+00
7.982575692128493756e+02,2.163487644132649166e+02,8.800000000000000044e-01,1.000000000000000000e+00
7.857199256565379528e+02,2.163487644132649166e+02,8.800000000000000044e-01,1.000000000000000000e+00
7.899618809436269657e+02,3.075767814742634414e+02,8.800000000000000044e-01,1.000000000000000000e+00
7.792262444245571942e+02,3.174687976870166608e+02,8.800000000000000044e-01,1.000000000000000000e+00
7.396520330533811602e+02,2.064236812030080728e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.652395425990284821e+02,2.341379646533371215e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.436114145605686190e+02,2.290800989759635797e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.116397807744671695e+02,1.860016304931630202e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.850666912408782991e+02,1.828222617609990266e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.824546991051800546e+02,1.892655329357193636e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.763063571477155165e+02,1.946731874253872547e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.721084984142233338e+02,2.187510269272696064e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.612723202103258018e+02,2.202427080004875108e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.466861646985639140e+02,2.047430249366476858e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.453003593081863301e+02,2.058962772871250024e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.245259383481431996e+02,3.227224255630290486e+02,9.799999999999999822e-01,1.000000000000000000e+00
5.345307834446148263e+02,3.146556039222431878e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.595098519811913889e+02,1.835409944624673813e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.526436111092755255e+02,1.637173669285085396e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.331471562974380731e+02,1.019852179059383559e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.334673737005342105e+02,1.007373013173085212e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.305988375997325193e+02,1.069522078850718430e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.306836181283895257e+02,1.119556126365227158e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.473335614079869060e+02,1.525644653722829958e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.478370739961644631e+02,1.710770329690467406e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.467471981532001450e+02,1.743736865282361919e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.493276212356735186e+02,1.751104555081820990e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.511039456525933247e+02,1.918424252490175945e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.477430456934657172e+02,1.819551901205866216e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.476675553769960061e+02,1.811062600700574023e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.589532429756786200e+02,2.189477548771469628e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.611909457323586139e+02,2.415775025551316162e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.738473153210974829e+02,3.151736460146777290e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.726813831747554104e+02,3.483587903935873555e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.504243110667984524e+02,3.067320475182016253e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.415604549835679791e+02,2.215952247862115883e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.466870186652686243e+02,2.138003125913196811e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.483520865475820187e+02,2.304388434978068858e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.961512099173591537e+02,2.817464953766000235e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.777820258188983189e+02,2.159313604995043931e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.495129223080941756e+02,1.926607734939926218e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.503897494524220519e+02,1.977691193141024257e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.860125202395282145e+02,3.572269516521364494e+02,9.799999999999999822e-01,1.000000000000000000e+00
4.968181742123117033e+02,3.777416968671108748e+02,9.799999999999999822e-01,1.000000000000000000e+00
